user name,user screen name,location,total followers,total friends,total listed,total favorites,total status,is this tweet a quote?,tweet retweet count,favorite count,was this a retweet?,was this favorited,id,created_at,tweet language,text,verified?
,,,,,,,,,,,,,,,,,
b'Michael N Jaskolski',b'chefheis',"b'Detroit, MI'",194,1126,11,1402,19561,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'@jaketapper El Chapo used to bank at HSBC. You know the bank that Loretta Lynch and Eric Holder let off the hook fo\xe2\x80\xa6 https://t.co/DqO0ma9Hfc',FALSE
,,,,,,,,,,,,,,,,,
b'ydipi',b'yvonDelgadoDipy',"b'Millcreek, UT'",16,109,0,6,1391,FALSE,3,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'RT @noticias24: \xc2\xa1Imperdible! La reacci\xc3\xb3n de la esposa de ""el Chapo"" tras conocerse su veredicto - https://t.co/YqDRDjhDr1 https://t.co/rFzo\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Gina \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\xa6\x85\xe2\x9d\x8c',b'GodFirstGina',b'God Bless America',21826,21478,7,25622,37600,FALSE,65,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @M4G4G1RL: #PassElChapoActNow \nWe can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'JoAnn Durham',b'jolady42',b'',308,220,0,19797,66599,FALSE,10,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @YankeeTrading: Please read above about the RAT LINES/Crime Families involved in Human Body Parts Market Transportation &amp; Sale.  Notice\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x92\x95 Nairobi \xf0\x9f\x8c\xba',b'RanitaBots',"b'Guadalajara, Jalisco'",696,1821,1,11139,12245,FALSE,2,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'RT @JJesusEsquivel: Siete Minutos de Noticias e Iron\xc3\xadas: El Chapo, culpable de todos los cargos de narcotr\xc3\xa1fico https://t.co/7vcLVk773X'",FALSE
,,,,,,,,,,,,,,,,,
b'sinister kitten',b'scoopmcgooter',"b'Fresno, CA'",57,352,2,11147,11881,FALSE,1151,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @thehill: Ted Cruz calls on Senate to pass bill to make ""El Chapo"" pay for border wall https://t.co/xl7q7Jlr0n https://t.co/wHmcmKPV8x'",FALSE
,,,,,,,,,,,,,,,,,
b'alaskaiii',b'alaskaiii',b'',1052,1416,0,158138,38526,FALSE,2208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'leoz',b'bonbini2012',b'Venezuela',132,795,0,33,4124,FALSE,2,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'RT @noticierovv: #Internacional #12Feb Juicio contra ""El Chapo Guzm\xc3\xa1n"" dio como veredicto ""culpable"" #NoticieroVenevisi\xc3\xb3n https://t.co/0rGH\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Alejandra Navarro',b'alenavarrohn',b'',2360,216,19,6414,39741,FALSE,5,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""RT @Univision: Dentro del juicio a 'El Chapo': qui\xc3\xa9n est\xc3\xa1 detr\xc3\xa1s de las ilustraciones, lo \xc3\xbanico que podemos ver de las audiencias https://t\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Jason Dale',b'racinjason2316',b'newport beach ',280,356,2,5039,1795,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'@charliekirk11 So can someone tell me where it\xe2\x80\x99s been reported that we actually got $14B from El Chapo? I read that\xe2\x80\xa6 https://t.co/EwTldV2Oks',FALSE
,,,,,,,,,,,,,,,,,
b'Bobbie\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'BobbieH95713641',b'USA',3830,4957,2,35810,54952,FALSE,2208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'\xe2\x9d\x8c RUKDNME \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'itsmssweeney',"b'Scottsdale, AZ'",2803,2616,36,35847,62063,FALSE,501,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'HavensHeart',b'havensheart',b'Terra',744,310,88,42232,46070,FALSE,321,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @funder: .@TedCruz-Your idea of taking money seized from El Chapo and using it to build a wall, is your dumbest idea since you decided r\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'@itsme!',b'DebraWetle',b'',3487,3452,7,66478,58138,FALSE,1267,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @joncoopertweets: Do NOT retweet this evidence that @DonaldJTrumpJr is tied to El Chapo's Mexican drug cartel. It could make Don Jr angr\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Pedr\xc3\xadn Migu\xc3\xa9lez',b'pmiguelez',b'Puebla',1454,1893,40,4310,42269,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""El 'Chapo' Guzm\xc3\xa1n, ah, qu\xc3\xa9 se\xc3\xb1or ... condenado a cadena perpetua por todos sus cr\xc3\xadmenes (vaya novedad) Yo, me niego\xe2\x80\xa6 https://t.co/aAeVlY2Tdh""",FALSE
,,,,,,,,,,,,,,,,,
b'Mike Meltzer',b'MikeMeltzer',"b'West Orange, NJ'",1673,4896,130,73938,138649,FALSE,365,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @MattHennessey: Can't stop laughing at this courtroom sketch of El Chapo and his wife giving each other the thumbs up. https://t.co/91wq\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Libardo Anaya Mendoza',b'libardoanaya',b'Cartagena Colombia',455,487,0,34463,35179,FALSE,362,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""RT @CARLOSFMEJIA: Mientras el 'Chapo Guzm\xc3\xa1n' es condenado a cadena perpetua en una c\xc3\xa1rcel de Colorado, aqu\xc3\xad le garantizan impunidad al narc\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
"b'Donna ""Executive Time"" Schwartz Mills'",b'socalmom',b'Southern California',6438,4518,283,12470,36341,TRUE,32,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @Mr_RyanGuillory: Ted Cruz is trying to pass a bill to use El Chapo \xe2\x80\x9cblood and drug money\xe2\x80\x9d to pay for the border wall. That\xe2\x80\x99s a stupid i\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Yislem Carrillo.',b'y18cc',b'',36,49,0,239,221,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,b'Estoy mas triste que el Chapo cuando vendia naranjas en la sierra.',FALSE
,,,,,,,,,,,,,,,,,
b'Juan Gallardo',b'gallardo530',b'',1905,2502,23,473,22977,TRUE,2540,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @SenTedCruz: America\xe2\x80\x99s justice system prevailed today in convicting Joaqu\xc3\xadn Guzm\xc3\xa1n Loera, aka El Chapo, on all 10 counts.  U.S. prosecut\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Jerry Cochrun',b'PatriotSonny',"b'Washington, USA'",1105,1392,0,1756,1185,FALSE,901,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @SenTedCruz: Last week I reintroduced the EL CHAPO Act which would reserve any amounts forfeited to the US gov as a result of criminal p\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Aurelio',b'izzyjrjr',b'',337,412,19,65341,45865,FALSE,92,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @amvetsupport: That MORON Ted Cruz wants to pass a bill to make El Chapo pay for the wall. let's see what exactly would be his incentive\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Julie Authement',b'AuthementJulie',"b'Lafayette, LA'",2859,4963,0,20275,2835,FALSE,68,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @maga_sky_: Interesting. El Chapo confessed names of US Politicians he gave large sums of money to. How worried might they be right abou\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Lisel',b'LiselBruns',"b'Berkeley, CA'",1440,2088,148,69241,73442,TRUE,1208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @adamcbest: So let me get this straight. Ted Cruz wants to use money seized from El Chapo to fund the wall. The same El Chapo whose cart\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x90\x86FALCO LOMBARDI\xf0\x9f\x90\x86',b'JK__Williams',b'Jacksonville Florida ',275,242,2,3286,15897,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'If I get caught in another country with a death sentence on my head, I\xe2\x80\x99m going to drag everyone I can to hell with\xe2\x80\xa6 https://t.co/qtKSYRneHv'",FALSE
,,,,,,,,,,,,,,,,,
b'Devoted Deplorable',b'CarolSh57013147',b'United States',2664,3578,1,5989,4536,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""@charliekirk11 I've been wondering that myself. The El Chapo act was presented by Ted Cruz sometime ago but it was\xe2\x80\xa6 https://t.co/nOql4p0Qhl""",FALSE
,,,,,,,,,,,,,,,,,
b'Fausto AChA',b'chaf66',b'GDL',344,392,8,63109,65037,FALSE,4,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'RT @El_Universal_Mx: Joaqu\xc3\xadn ""El Chapo"" Guzm\xc3\xa1n podr\xc3\xada pasar el resto de su vida dentro de una prisi\xc3\xb3n de m\xc3\xa1xima seguridad, con narcotrafica\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x95\x8aSeeker\xf0\x9f\x95\x8a  \xe2\xad\x90\xe2\xad\x90\xe2\xad\x90',b'Seeker40705254',b'South Of North...\xf0\x9f\x99\x8fTRUMP24/7\xf0\x9f\x99\x8f',541,557,0,934,5892,FALSE,24,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @RedNationRising: I vote that we use the $14 BILLION we seized from El Chapo to fund the wall\n\nWho's with me? \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f""",FALSE
,,,,,,,,,,,,,,,,,
b'Elias Santiago',b'eliache',b'',53,65,1,848,1604,FALSE,46,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @CBSNews: WATCH: These are the craziest things we learned about ""El Chapo"" during the Mexican drug lord\'s federal trial. https://t.co/nL\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'\xe2\x9a\xa0\xef\xb8\x8fGoodByeCali\xe2\x9a\xa0\xef\xb8\x8f',b'GoodbyeCali',"b'California, USA'",6753,5728,3,5545,7004,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""What we need to do isn't complicated... Stop the human traffickers. Stop the drug traffickers. And #BuildTheWall!\xe2\x80\xa6 https://t.co/B3nMt0fqLm""",FALSE
,,,,,,,,,,,,,,,,,
b'Yvonne E. Jones',b'YvonneEJones2',b'Pa.',699,1600,1,9909,9691,TRUE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""BUILD THAT WALL WITH EL CHAPO'S MONEY CONFISCATED FOR DRUGS OVER THE BORDER TO KILL AMERICAN CITIZENS. BUILD THE WA\xe2\x80\xa6 https://t.co/HpGZOuVqtP""",FALSE
,,,,,,,,,,,,,,,,,
b'Lady Di \xe2\xad\x90 \xe2\xad\x90 \xe2\xad\x90',b'KansasQuilting',"b'Kansas, USA'",935,972,0,42481,13055,FALSE,1853,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @SenTedCruz: Ted Cruz wants to pass 'El Chapo Act' to make notorious drug lord pay for border wall https://t.co/hDNM3y7HMR""",FALSE
,,,,,,,,,,,,,,,,,
b'Daniel \xf0\x9f\xa6\x85',b'Danyh80',b'',60,40,2,8251,3000,FALSE,2209,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Eeyore',b'828sunnybunny',b'United States',556,533,0,3105,3633,FALSE,71,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @lilibellmia: @realDonaldTrump Now that El Chapo is convicted let\xe2\x80\x99s use his forfeiture to build the wall. We get our wall and Mexico doe\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Chy \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'chardunbar2',b'United States',4033,2132,14,270585,112824,FALSE,954,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @TimRunsHisMouth: El Chapo has been found guilty.  Let's just use his seized assets to build the wall.""",FALSE
,,,,,,,,,,,,,,,,,
b'Countrygirl',b'gingerismygirl',b'',3265,3309,1,24415,39902,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'Ted Cruz Offers An Idea About What The US Should Do With El Chapo\xe2\x80\x99s $14 Billion In Assets https://t.co/kF8EwyEHG6 via @dailycaller',FALSE
,,,,,,,,,,,,,,,,,
b'Tawdry El Chapo \xf0\x9f\x98\x8f\xf0\x9f\xa5\x81',b'MagaInTheHood',b'NOYFB',2406,4955,31,132318,36556,FALSE,2210,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Petes',b'JPetes6',b'',252,1187,0,25947,7018,FALSE,24,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @RedNationRising: I vote that we use the $14 BILLION we seized from El Chapo to fund the wall\n\nWho's with me? \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f""",FALSE
,,,,,,,,,,,,,,,,,
b'Elizabeth',b'bethlahem16',"b'Keowee, SC'",771,112,1,37316,36906,FALSE,2210,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Daniel',b'domar1953',b'',2504,2558,1,2445,35164,FALSE,1573,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,b'RT @hanalfabeto: En Estados Unidos al Chapo Guzm\xc3\xa1n lo condenaron a cadena perpetua. Ac\xc3\xa1 lo hubieran postulado a gobernador de la provincia\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Diego Hernandez',b'diegoahdez',b'Canada',112,319,0,5989,1556,FALSE,362,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""RT @CARLOSFMEJIA: Mientras el 'Chapo Guzm\xc3\xa1n' es condenado a cadena perpetua en una c\xc3\xa1rcel de Colorado, aqu\xc3\xad le garantizan impunidad al narc\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'RollTideFan',b'RollTide2911',"b'Alabama, USA'",370,646,11,30150,17294,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add yo\xe2\x80\xa6 https://t.co/iORdpJCNIp""",FALSE
,,,,,,,,,,,,,,,,,
b'bazarmonedas',b'bazarmonedas',b'Ciudad de los palacios',1249,1454,25,32343,39589,FALSE,507,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'RT @monerorape: Cadena perpetua para El #Chapo  \xc2\xbfCu\xc3\xa1ndo les tocar\xc3\xa1 a Calder\xc3\xb3n y a Garc\xc3\xada Luna, aunque sea, un poquito de justicia? https://\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'La Voz de Durango',b'LaVozdeDurango',"b'Durango, M\xc3\xa9xico'",10142,355,112,158,122666,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b'Una pena que hayan procesado a ""El Chapo"" en EU: diputados - https://t.co/bEvD5BTbk5 https://t.co/7nanAjFLh5'",FALSE
,,,,,,,,,,,,,,,,,
b'jose fernando arisjj',b'osealo',b'',730,4998,13,246,127437,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,b'EL.  CHAPO.    SERA.   LLEVADO.   A.  LA.   C\xc3\x81RCEL.     DE.    COLORADO .',FALSE
,,,,,,,,,,,,,,,,,
b'robert kyle',b'KyleRobertkyle4',b'Auckland new Zealand ',53,244,0,12,723,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'No prison will treat el chapo the billionaire drug cartel boss. At worst he will live a privelaged life in gaol:at\xe2\x80\xa6 https://t.co/QQEaIjbSwh',FALSE
,,,,,,,,,,,,,,,,,
b'Aurora Cruz',b'AuroraCruzG',b'Colombia',1295,1164,18,133402,170224,FALSE,362,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""RT @CARLOSFMEJIA: Mientras el 'Chapo Guzm\xc3\xa1n' es condenado a cadena perpetua en una c\xc3\xa1rcel de Colorado, aqu\xc3\xad le garantizan impunidad al narc\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'OneLippySkirt',b'BoomerXer61',b'United States',431,358,0,13805,10359,TRUE,2540,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @SenTedCruz: America\xe2\x80\x99s justice system prevailed today in convicting Joaqu\xc3\xadn Guzm\xc3\xa1n Loera, aka El Chapo, on all 10 counts.  U.S. prosecut\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'TheTaleofQueenEsther',b'TToQEsther',b'',977,3010,9,9065,10628,FALSE,2208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'\xe2\x9a\x9c\xef\xb8\x8fNedz\xc3\xb8\xe2\x98\xaa',b'SipuVutra',b'',495,407,1,22911,27295,FALSE,1120,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @HOMEBOY187_: Inmates: are you breaking out again? \n\nEl Chapo: https://t.co/1LiEXPnan1',FALSE
,,,,,,,,,,,,,,,,,
b'Jack Wade',b'JackEWade',b'',385,185,0,130489,30351,FALSE,2210,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Phoebe Beach Smirker \xf0\x9f\x98\x8f',b'PhoebeBeach',b'',3374,3337,42,36741,62967,FALSE,3646,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @tedcruz: Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2""",FALSE
,,,,,,,,,,,,,,,,,
b'Joe',b'jrtrio2001',b'',32,129,4,808,3859,FALSE,1384,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @Bornabrit1: El CHAPO GUILTY-\nSMUGGLING  over 440,000 pounds of cocaine &amp; other drugs to US \n\n VIA -\n*TUNNELS\n*SUBMARINES \n*AIRPLANES\n*T\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Penny4UrThoughts\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'PennyKeepUSARed',b'TX',5174,5423,3,7936,5668,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add yo\xe2\x80\xa6 https://t.co/BHIXQe9nXq""",FALSE
,,,,,,,,,,,,,,,,,
b'Holly Behling',b'behling_holly',b'',183,900,0,8863,11729,FALSE,32,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @Va_Funculo: We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add your name\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Bernardo',b'bernardo_lopera',b'',246,95,0,33331,16260,FALSE,1,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,"b""RT @Certero331: @lopezdoriga 'EL CHAPO' GUZM\xc3\x81N Y LAS FARC: https://t.co/aDRl49gepE ... \nhttps://t.co/KLJDJc5KoU""",FALSE
,,,,,,,,,,,,,,,,,
b'Blue',b'lkat1356',b'',68,304,0,12400,11793,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add yo\xe2\x80\xa6 https://t.co/o6PyhioKLW""",FALSE
,,,,,,,,,,,,,,,,,
b'James olive',b'jimmio23',"b'California, USA'",777,1699,19,455,7736,FALSE,65,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @M4G4G1RL: #PassElChapoActNow \nWe can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'trueblue',b'tru2blueyes',b'Florida',310,1884,9,7323,4818,FALSE,30,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @KiayannaLove: Ted Cruz calls on senate to pass el chapo law to fund the border wall! What a genius idea use the money from drugs/human\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'American For TRUMP',b'MrFredtoyou',b'',145,70,10,19982,5608,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add yo\xe2\x80\xa6 https://t.co/AiQEnQSL8Z""",FALSE
,,,,,,,,,,,,,,,,,
b'Dea',b'WyKodie',b'',2081,4021,14,197842,130701,FALSE,501,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Edith Leinberger',b'EOLeinberger',b'',4340,3292,4,85110,106025,FALSE,17,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b'RT @phil4gop: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x91\x8d@tedcruz IS \nRIGHT ON THE MONEY\xf0\x9f\x92\xb0\xe2\x80\xbc\xef\xb8\x8f\n\n@senatemajldr McConnell, push the #ElChapoAct now!\nUse the money he made to help #BUI\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Julio Fernandez',b'juliuss09',"b'Santiago, Chile'",333,970,4,4947,5849,FALSE,6,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,b'RT @DolarToday: \xc2\xa1LO \xc3\x9aLTIMO! El Chapo Guzm\xc3\xa1n declarado culpable y es sentenciado a cadena perpetua -\xe2\x96\xba https://t.co/5SSbm3x9lF https://t.co/P\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Christopher Jamaal',b'Chris_Jamaal',b'Here',332,223,0,7131,1370,FALSE,365,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @MattHennessey: Can't stop laughing at this courtroom sketch of El Chapo and his wife giving each other the thumbs up. https://t.co/91wq\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Tami Highley',b'TamiAilshie',b'',276,625,1,21390,2036,FALSE,2210,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Elizabeth Guardia\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa5\x80',b'BethGuardia30',"b'Lima, Peru'",50,211,0,20875,8876,FALSE,111,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,es,b'RT @AlertaNews24: URGENTE: Joaqu\xc3\xadn \xe2\x80\x9cEl Chapo\xe2\x80\x9d Guzm\xc3\xa1n es declarado culpable de narcotr\xc3\xa1fico en EEUU.',FALSE
,,,,,,,,,,,,,,,,,
b'Alyssa \xe2\x9d\x84\xef\xb8\x8f',b'alyssers24',"b'Texas, USA'",231,160,3,46711,32847,FALSE,489,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @PaisaTweets_: Guards: are you breaking out again? \n\nEl Chapo: https://t.co/4ZZxLD1t2S',FALSE
,,,,,,,,,,,,,,,,,
b'\xf0\x9f\x8c\xba\xf0\x9f\x8c\xb9\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x92\x89DyanP\xf0\x9f\x96\xa4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8c\xba\xf0\x9f\x8c\xb9',b'dyro874',b'New York',22716,22574,2,59604,63539,FALSE,65,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,"b""RT @M4G4G1RL: #PassElChapoActNow \nWe can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Tyrannosaurus Mex',b'delgado_rojelio',"b'Missouri, USA'",122,397,12,12874,13386,TRUE,1208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:15,en,b'RT @adamcbest: So let me get this straight. Ted Cruz wants to use money seized from El Chapo to fund the wall. The same El Chapo whose cart\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
